date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-05-05,2318.92,2320.6,2320.6,2297.45,309510.75,-4.83,-0.21,2331.926,2339.011,2349.885,214836.34,241272.53,266679.21
2017-05-04,2325.01,2332.09,2325.43,2317.14,207674.09,-4.34,-0.19,2338.134,2340.516,2353.375,212602.34,236898.18,270866.17
2017-05-03,2335.82,2342.14,2329.77,2324.19,187476.84,-7.02,-0.3,2341.948,2340.477,2356.316,224008.77,244050.21,280520.19
2017-05-02,2341.75,2350.51,2336.79,2334.88,162183.2,-10.25,-0.44,2344.942,2341.235,2357.815,225279.29,249056.18,285898.92
2017-04-28,2348.29,2348.29,2347.04,2331.82,207336.83,-4.6,-0.2,2345.97,2343.308,2358.309,255028.66,259214.11,293346.29
2017-04-27,2337.46,2352.68,2351.64,2327.47,298340.75,7.14,0.3,2346.096,2344.156,2358.592,267708.72,262799.39,297488.73
2017-04-26,2345.63,2360.28,2344.5,2338.86,264706.22,-0.24,-0.01,2342.898,2345.803,2358.825,261194.02,255758.38,294978.51
2017-04-25,2337.52,2348.6,2344.74,2334.0,193829.44,2.81,0.12,2339.006,2349.239,2359.822,264091.64,262928.07,299488.77
2017-04-24,2344.19,2344.19,2341.93,2323.67,310930.06,-5.74,-0.24,2337.528,2352.976,2360.865,272833.07,282745.95,309857.69
2017-04-21,2336.44,2350.87,2347.67,2333.23,270737.12,12.02,0.52,2340.646,2356.699,2361.14,263399.55,282910.97,307667.46
2017-04-20,2324.37,2336.54,2335.65,2321.0,265767.25,10.61,0.46,2342.216,2360.759,2360.684,257890.07,292085.89,310576.6
2017-04-19,2331.66,2335.99,2325.04,2311.66,279194.34,-12.31,-0.53,2348.708,2366.233,2361.758,250322.74,304834.17,311732.19
2017-04-18,2352.51,2352.79,2337.35,2336.77,237536.56,-20.17,-0.86,2359.472,2372.155,2363.01,261764.5,316990.18,311347.12
2017-04-17,2348.75,2359.18,2357.52,2334.89,263762.5,2.0,0.09,2368.424,2374.395,2363.49,292658.84,322741.67,314854.11
2017-04-14,2367.78,2368.8,2355.52,2344.61,243189.69,-12.59,-0.53,2372.752,2373.31,2364.074,302422.39,327478.48,316805.09
2017-04-13,2369.61,2373.37,2368.11,2364.44,227930.59,-10.75,-0.45,2379.302,2373.027,2364.163,326281.71,332178.06,315176.9
2017-04-12,2378.93,2385.61,2378.86,2362.43,336403.16,-3.25,-0.14,2383.758,2371.847,2363.503,359345.6,334198.64,313288.87
2017-04-11,2374.92,2385.05,2382.11,2354.02,392008.25,2.95,0.12,2384.838,2370.404,2362.304,372215.85,336049.48,308780.72
2017-04-10,2388.56,2391.95,2379.16,2377.43,312580.25,-9.11,-0.38,2380.366,2368.753,2360.16,352824.49,336969.43,298174.71
2017-04-07,2390.91,2394.05,2388.27,2379.33,362486.31,-2.12,-0.09,2373.868,2365.58,2358.53,352534.58,332423.95,295861.03
2017-04-06,2384.43,2395.12,2390.39,2376.15,393250.03,6.13,0.26,2366.752,2360.608,2357.02,338074.41,329067.3,289921.63
2017-04-05,2369.49,2384.68,2384.26,2365.34,400754.41,24.51,1.04,2359.936,2357.283,2355.315,309051.68,318630.22,280384.81
2017-03-31,2344.96,2361.32,2359.75,2340.77,295051.47,13.08,0.56,2355.97,2353.864,2353.596,299883.11,305704.07,270903.29
2017-03-30,2350.92,2356.44,2346.67,2335.23,311130.66,-6.02,-0.26,2357.14,2352.585,2352.966,321114.36,306966.55,266392.27
2017-03-29,2358.0,2363.77,2352.69,2349.12,290185.5,-3.62,-0.15,2357.292,2354.837,2353.378,312313.33,306131.69,262367.1
